trip_id,arrival_time,departure_time,stop_id,stop_sequence
2,15:45:00,15:45:00,2002,190
2,15:50:00,15:50:00,2001,191
2,16:00:00,16:00:00,2006,192
2,16:08:00,16:08:00,2005,193
2,16:15:00,16:20:00,2004,194
2,16:23:00,16:23:00,2003,195
2,16:30:00,16:30:00,2002,196
2,16:35:00,16:35:00,2001,197
2,16:45:00,16:50:00,2006,198
2,16:58:00,16:58:00,2005,199
2,17:05:00,17:05:00,2004,200
2,17:09:00,17:09:00,2003,201
2,17:15:00,17:15:00,2002,202
2,17:20:00,17:20:00,2001,203
2,16:45:00,16:50:00,2006,204
2,16:58:00,16:58:00,2005,205
2,17:05:00,17:05:00,2004,206
2,17:09:00,17:09:00,2003,207
2,17:15:00,17:15:00,2002,208
2,17:20:00,17:20:00,2001,209
2,17:30:00,17:45:00,2006,210
2,17:53:00,17:53:00,2005,211
2,18:00:00,18:00:00,2004,212
2,18:03:00,18:03:00,2003,213
2,18:10:00,18:10:00,2002,214
2,18:15:00,18:15:00,2001,215
2,18:25:00,18:45:00,2006,210
2,18:50:00,18:50:00,2005,211
2,18:58:00,18:58:00,2004,212
2,19:00:00,19:00:00,2003,213
2,,,2002,214
2,,,2001,215
3,06:16:00,06:16:00,2006,216
3,06:20:00,06:20:00,2001,217
3,06:27:00,06:27:00,2002,218
3,06:30:00,06:30:00,2003,219
3,06:35:00,06:35:00,2004,220
3,06:42:00,06:42:00,2005,221
3,06:50:00,06:50:00,2006,222
3,06:56:00,06:56:00,2001,223
3,07:02:00,07:02:00,2002,224
3,07:05:00,07:05:00,2003,225
3,07:10:00,07:10:00,2004,226
3,07:17:00,07:17:00,2005,227
3,07:25:00,07:25:00,2006,228
3,07:32:00,07:32:00,2001,229
3,07:39:00,07:39:00,2002,230
3,07:42:00,07:42:00,2003,231
3,07:47:00,07:49:00,2004,232
3,07:56:00,07:56:00,2005,233
3,08:05:00,08:05:00,2006,234
3,08:11:00,08:11:00,2001,235
3,08:17:00,08:17:00,2002,236
3,08:20:00,08:20:00,2003,237
3,08:25:00,08:27:00,2004,238
3,08:35:00,08:35:00,2005,239
3,08:43:00,08:45:00,2006,240
3,08:52:00,08:52:00,2001,241
3,09:00:00,09:00:00,2002,242
3,09:03:00,09:03:00,2003,243
3,09:10:00,09:15:00,2004,244
3,09:22:00,09:22:00,2005,245
3,09:30:00,09:38:00,2006,246
3,09:45:00,09:45:00,2001,247
3,09:50:00,09:50:00,2002,248
3,09:53:00,09:53:00,2003,249
3,09:58:00,10:03:00,2004,250
3,10:10:00,10:10:00,2005,251
3,10:18:00,10:20:00,2006,252
3,10:26:00,10:26:00,2001,253
